Job_Title,Company,Company_URL,Company_Size,Market (USA/UK),Source_Job-Portal,Job_Link,Posted_Date,Location,All Decision_Maker_Name,All Decision_Maker_Title,All Decision_Maker_LinkedIn,All Decision_Maker_Email
Cloud Architect,Amazon 7359,https://amazon.com,50K+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Cloud+Architect&location=London,09/25/2025,"Boston, MA",Jessica Williams,Chief Technology Officer,,jessica.williams@amazon7359.com
Cloud Architect,Amazon 7359,https://amazon.com,50K+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Cloud+Architect&location=London,09/25/2025,"Boston, MA",Ashley White,VP Engineering,https://www.linkedin.com/in/ashley-white,ashley.white@amazon7359.com
Backend Developer,PlanetScale 1469,https://planetscale.com,600-1000,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Backend+Developer&location=London,09/25/2025,"Boston, MA",Mark Garcia,Technical Lead,https://www.linkedin.com/in/mark-garcia,mark.garcia@planetscale1469.com
Backend Developer,PlanetScale 1469,https://planetscale.com,600-1000,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Backend+Developer&location=London,09/25/2025,"Boston, MA",Lisa Thomas,Lead Developer,https://www.linkedin.com/in/lisa.thomas,lisa.thomas@planetscale1469.com
Machine Learning Engineer,Netflix 2332,https://netflix.com,50K+,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/25/2025,"Boston, MA",Matthew Davis,Head of Technology,https://www.linkedin.com/in/matthewdavis72,matthew.davis@netflix2332.com
Machine Learning Engineer,Netflix 2332,https://netflix.com,50K+,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/25/2025,"Boston, MA",Daniel Davis,Head of Technology,https://www.linkedin.com/in/daniel-davis-77,daniel.davis@netflix2332.com
AI Engineer,Webflow 6534,https://webflow.com,10K+,USA,Jobsora,https://jobsora.com/jobs?q=AI+Engineer&location=London,09/25/2025,"Chicago, IL",Jessica Rodriguez,Director of Engineering,https://www.linkedin.com/in/jessica.rodriguez,jessica.rodriguez@webflow6534.com
AI Engineer,Webflow 6534,https://webflow.com,10K+,USA,Jobsora,https://jobsora.com/jobs?q=AI+Engineer&location=London,09/25/2025,"Chicago, IL",Daniel Anderson,VP Engineering,https://www.linkedin.com/in/danielanderson,daniel.anderson@webflow6534.com
Data Scientist,SpaceX 8220,https://spacex.com,60-200,USA,Jobsora,https://jobsora.com/jobs?q=Data+Scientist&location=London,09/25/2025,"Seattle, WA",Jessica Lopez,Engineering Manager,https://www.linkedin.com/in/jessicalopez,jessica.lopez@spacex8220.com
Infrastructure Engineer,Dropbox 6855,https://dropbox.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"San Francisco, CA",Lisa Moore,Lead Developer,https://www.linkedin.com/in/lisa-moore,lisa.moore@dropbox6855.com
Infrastructure Engineer,Dropbox 6855,https://dropbox.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"San Francisco, CA",James White,Engineering Manager,https://www.linkedin.com/in/jameswhite46,james.white@dropbox6855.com
Data Engineer,Figma 7750,https://figma.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=Data+Engineer&location=London,09/25/2025,"Denver, CO",Daniel Williams,VP Engineering,,daniel.williams@figma7750.com
Data Engineer,Figma 7750,https://figma.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=Data+Engineer&location=London,09/25/2025,"Denver, CO",Robert Jones,Technical Lead,,robert.jones@figma7750.com
Data Engineer,Figma 7750,https://figma.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=Data+Engineer&location=London,09/25/2025,"Denver, CO",Amanda Anderson,Engineering Manager,https://www.linkedin.com/in/amandaanderson,amanda.anderson@figma7750.com
API Developer,Mixpanel 3597,https://mixpanel.com,1001-5000,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=API+Developer&location=London,09/25/2025,"Chicago, IL",Matthew Rodriguez,Senior Developer,https://www.linkedin.com/in/matthewrodriguez,matthew.rodriguez@mixpanel3597.com
API Developer,Mixpanel 3597,https://mixpanel.com,1001-5000,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=API+Developer&location=London,09/25/2025,"Chicago, IL",Stephanie Brown,Technical Lead,https://www.linkedin.com/in/stephaniebrown97,stephanie.brown@mixpanel3597.com
API Developer,Mixpanel 3597,https://mixpanel.com,1001-5000,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=API+Developer&location=London,09/25/2025,"Chicago, IL",Amanda Thompson,Engineering Manager,,amanda.thompson@mixpanel3597.com
MLOps Engineer,HubSpot 8504,https://hubspot.com,2-10,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=MLOps+Engineer&location=London,09/25/2025,"New York, NY",Chris Martinez,Lead Developer,https://www.linkedin.com/in/chris.martinez,chris.martinez@hubspot8504.com
MLOps Engineer,HubSpot 8504,https://hubspot.com,2-10,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=MLOps+Engineer&location=London,09/25/2025,"New York, NY",Mark Williams,CTO,,mark.williams@hubspot8504.com
Mobile App Developer,Elastic 1897,https://elastic.com,5-15,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Mobile+App+Developer&location=London,09/25/2025,"Los Angeles, CA",Amanda Davis,Lead Developer,https://www.linkedin.com/in/amandadavis,amanda.davis@elastic1897.com
Mobile App Developer,Elastic 1897,https://elastic.com,5-15,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Mobile+App+Developer&location=London,09/25/2025,"Los Angeles, CA",Mark Davis,Engineering Manager,https://www.linkedin.com/in/mark-davis-14,mark.davis@elastic1897.com
Cloud Architect,Retool 4867,https://retool.com,15-50,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Cloud+Architect&location=London,09/25/2025,"Seattle, WA",Anthony White,Senior Developer,,anthony.white@retool4867.com
Cloud Architect,Retool 4867,https://retool.com,15-50,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Cloud+Architect&location=London,09/25/2025,"Seattle, WA",Mark Smith,Product Manager,https://www.linkedin.com/in/mark-smith,mark.smith@retool4867.com
Infrastructure Engineer,Airtable 5403,https://airtable.com,80-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"New York, NY",Maria Miller,Product Manager,https://www.linkedin.com/in/maria.miller,maria.miller@airtable5403.com
Infrastructure Engineer,Airtable 5403,https://airtable.com,80-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"New York, NY",Chris Thomas,Product Manager,https://www.linkedin.com/in/chris-thomas-25,chris.thomas@airtable5403.com
Infrastructure Engineer,Airtable 5403,https://airtable.com,80-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"New York, NY",Ashley Thompson,Technical Lead,https://www.linkedin.com/in/ashley-thompson-52,ashley.thompson@airtable5403.com
Senior Software Engineer,Loom 9531,https://loom.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Senior+Software+Engineer&location=London,09/25/2025,"Seattle, WA",Sarah Jones,Senior Developer,https://www.linkedin.com/in/sarah.jones,sarah.jones@loom9531.com
Senior Software Engineer,Loom 9531,https://loom.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Senior+Software+Engineer&location=London,09/25/2025,"Seattle, WA",John Williams,Technical Lead,https://www.linkedin.com/in/john-williams-50,john.williams@loom9531.com
Security Engineer,Mailchimp 7354,https://mailchimp.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Security+Engineer&location=London,09/25/2025,"Los Angeles, CA",Anna Lopez,CTO,https://www.linkedin.com/in/annalopez,anna.lopez@mailchimp7354.com
Product Engineer,PayPal 5882,https://paypal.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Product+Engineer&location=London,09/25/2025,"New York, NY",Anthony Johnson,CTO,https://www.linkedin.com/in/anthonyjohnson38,anthony.johnson@paypal5882.com
Technical Lead,Atlassian 2081,https://atlassian.com,100K+,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Technical+Lead&location=London%2C+UK,09/25/2025,"Chicago, IL",Jessica Brown,Head of Technology,https://www.linkedin.com/in/jessica-brown,jessica.brown@atlassian2081.com
Technical Lead,Atlassian 2081,https://atlassian.com,100K+,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Technical+Lead&location=London%2C+UK,09/25/2025,"Chicago, IL",David Martin,Technical Director,https://www.linkedin.com/in/david-martin-75,david.martin@atlassian2081.com
Technical Lead,Atlassian 2081,https://atlassian.com,100K+,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Technical+Lead&location=London%2C+UK,09/25/2025,"Chicago, IL",Stephanie Jackson,Director of Engineering,https://www.linkedin.com/in/stephanie-jackson,stephanie.jackson@atlassian2081.com
Data Scientist,SpaceX 5190,https://spacex.com,1200-5000,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Data+Scientist&location=London%2C+UK,09/25/2025,"New York, NY",Sarah Williams,Engineering Manager,https://www.linkedin.com/in/sarah-williams-64,sarah.williams@spacex5190.com
Data Scientist,SpaceX 5190,https://spacex.com,1200-5000,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Data+Scientist&location=London%2C+UK,09/25/2025,"New York, NY",Sarah Lopez,Lead Developer,,sarah.lopez@spacex5190.com
Solutions Architect,Apple 2267,https://apple.com,700-1000,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Solutions+Architect&location=London%2C+UK,09/25/2025,"Austin, TX",Mark Thompson,VP Engineering,https://www.linkedin.com/in/mark-thompson-19,mark.thompson@apple2267.com
Site Reliability Engineer,Webflow 8450,https://webflow.com,2-10,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Site+Reliability+Engineer&location=London%2C+UK,09/25/2025,"Seattle, WA",David Hernandez,VP Engineering,https://www.linkedin.com/in/david.hernandez,david.hernandez@webflow8450.com
Mobile App Developer,Miro 6139,https://miro.com,250-500,USA,Talent,https://www.talent.com/jobs?q=Mobile+App+Developer&location=London,09/25/2025,"Chicago, IL",Mark Jones,VP Engineering,https://www.linkedin.com/in/mark.jones,mark.jones@miro6139.com
Mobile App Developer,Miro 6139,https://miro.com,250-500,USA,Talent,https://www.talent.com/jobs?q=Mobile+App+Developer&location=London,09/25/2025,"Chicago, IL",Ashley Anderson,Product Manager,https://www.linkedin.com/in/ashleyanderson,ashley.anderson@miro6139.com
Blockchain Developer,OpenAI 6953,https://openai.com,300-500,USA,Talent,https://www.talent.com/jobs?q=Blockchain+Developer&location=London,09/25/2025,"Chicago, IL",Mark Lopez,VP Engineering,https://www.linkedin.com/in/mark-lopez-35,mark.lopez@openai6953.com
Blockchain Developer,OpenAI 6953,https://openai.com,300-500,USA,Talent,https://www.talent.com/jobs?q=Blockchain+Developer&location=London,09/25/2025,"Chicago, IL",Michael Jones,Engineering Manager,https://www.linkedin.com/in/michaeljones75,michael.jones@openai6953.com
Blockchain Developer,OpenAI 6953,https://openai.com,300-500,USA,Talent,https://www.talent.com/jobs?q=Blockchain+Developer&location=London,09/25/2025,"Chicago, IL",Michael Brown,Engineering Manager,,michael.brown@openai6953.com
QA Engineer,Microsoft 7807,https://microsoft.com,201-500,USA,Talent,https://www.talent.com/jobs?q=QA+Engineer&location=London,09/25/2025,"Boston, MA",Stephanie Smith,VP Engineering,https://www.linkedin.com/in/stephanie-smith-69,stephanie.smith@microsoft7807.com
QA Engineer,Microsoft 7807,https://microsoft.com,201-500,USA,Talent,https://www.talent.com/jobs?q=QA+Engineer&location=London,09/25/2025,"Boston, MA",Daniel Hernandez,Lead Developer,https://www.linkedin.com/in/danielhernandez65,daniel.hernandez@microsoft7807.com
QA Engineer,Microsoft 7807,https://microsoft.com,201-500,USA,Talent,https://www.talent.com/jobs?q=QA+Engineer&location=London,09/25/2025,"Boston, MA",Chris Hernandez,Engineering Manager,https://www.linkedin.com/in/chris-hernandez-44,chris.hernandez@microsoft7807.com
API Developer,Spotify 1025,https://spotify.com,700-1000,USA,Talent,https://www.talent.com/jobs?q=API+Developer&location=London,09/25/2025,"Boston, MA",Emily Rodriguez,Product Manager,https://www.linkedin.com/in/emily-rodriguez,emily.rodriguez@spotify1025.com
API Developer,Spotify 1025,https://spotify.com,700-1000,USA,Talent,https://www.talent.com/jobs?q=API+Developer&location=London,09/25/2025,"Boston, MA",Emily Miller,Engineering Manager,https://www.linkedin.com/in/emilymiller34,emily.miller@spotify1025.com
API Developer,Spotify 1025,https://spotify.com,700-1000,USA,Talent,https://www.talent.com/jobs?q=API+Developer&location=London,09/25/2025,"Boston, MA",Matthew Brown,Product Manager,https://www.linkedin.com/in/matthew.brown,matthew.brown@spotify1025.com
Infrastructure Engineer,Elastic 4681,https://elastic.com,250-500,USA,Talent,https://www.talent.com/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"Chicago, IL",Mark Miller,CTO,https://www.linkedin.com/in/markmiller,mark.miller@elastic4681.com
Infrastructure Engineer,Elastic 4681,https://elastic.com,250-500,USA,Talent,https://www.talent.com/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"Chicago, IL",John Martin,Technical Lead,https://www.linkedin.com/in/john-martin,john.martin@elastic4681.com
Infrastructure Engineer,Elastic 4681,https://elastic.com,250-500,USA,Talent,https://www.talent.com/jobs?q=Infrastructure+Engineer&location=London,09/25/2025,"Chicago, IL",Amanda Garcia,VP Engineering,https://www.linkedin.com/in/amanda-garcia-53,amanda.garcia@elastic4681.com
Solutions Architect,Confluent 3118,https://confluent.com,60-200,USA,Reed,https://www.reed.co.uk/jobs?q=Solutions+Architect&location=London,09/25/2025,"Austin, TX",Jessica Taylor,Technical Lead,https://www.linkedin.com/in/jessica-taylor-23,jessica.taylor@confluent3118.com
Senior Software Engineer,Calendly 6578,https://calendly.com,8000+,USA,Totaljobs,https://www.totaljobs.com/jobs?q=Senior+Software+Engineer&location=London,09/25/2025,"Chicago, IL",Emily Johnson,Senior Developer,https://www.linkedin.com/in/emily.johnson,emily.johnson@calendly6578.com
API Developer,Intercom 4264,https://intercom.com,250-500,USA,Totaljobs,https://www.totaljobs.com/jobs?q=API+Developer&location=London,09/25/2025,"Los Angeles, CA",Jessica Rodriguez,Product Manager,https://www.linkedin.com/in/jessicarodriguez52,jessica.rodriguez@intercom4264.com
API Developer,Intercom 4264,https://intercom.com,250-500,USA,Totaljobs,https://www.totaljobs.com/jobs?q=API+Developer&location=London,09/25/2025,"Los Angeles, CA",Jennifer Jackson,Product Manager,https://www.linkedin.com/in/jenniferjackson95,jennifer.jackson@intercom4264.com
DevOps Engineer,Sketch 1812,https://sketch.com,700-1000,USA,Totaljobs,https://www.totaljobs.com/jobs?q=DevOps+Engineer&location=London,09/25/2025,"Denver, CO",Sarah Taylor,Product Manager,https://www.linkedin.com/in/sarah.taylor,sarah.taylor@sketch1812.com
Cloud Architect,Cohere 8863,https://cohere.com,10K+,USA,Adzuna,https://www.adzuna.com/search?q=Cloud+Architect&where=London,09/25/2025,"Boston, MA",Jennifer Williams,CTO,https://www.linkedin.com/in/jennifer-williams,jennifer.williams@cohere8863.com
Senior Software Engineer,Zapier 3461,https://zapier.com,700-1000,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Senior+Software+Engineer&location=London,09/25/2025,"San Francisco, CA",Amanda Moore,Product Manager,https://www.linkedin.com/in/amanda-moore-61,amanda.moore@zapier3461.com
Backend Developer,Adobe 7216,https://adobe.com,60-200,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Backend+Developer&location=London,09/25/2025,"Chicago, IL",Mark Williams,VP Engineering,https://www.linkedin.com/in/mark-williams,mark.williams@adobe7216.com
AI Engineer,Box 5236,https://box.com,2-10,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=AI+Engineer&location=London,09/25/2025,"Austin, TX",Chris Martin,Product Manager,https://www.linkedin.com/in/chris-martin-31,chris.martin@box5236.com
AI Engineer,Box 5236,https://box.com,2-10,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=AI+Engineer&location=London,09/25/2025,"Austin, TX",Amanda White,Engineering Manager,https://www.linkedin.com/in/amandawhite,amanda.white@box5236.com
AI Engineer,Box 5236,https://box.com,2-10,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=AI+Engineer&location=London,09/25/2025,"Austin, TX",Chris Jackson,Technical Lead,https://www.linkedin.com/in/chris-jackson,chris.jackson@box5236.com
Mobile App Developer,Box 9107,https://box.com,11-50,USA,Redefined,https://www.redefined.co.uk/jobs?q=Mobile+App+Developer&location=London,09/24/2025,"Boston, MA",Chris Anderson,Lead Developer,https://www.linkedin.com/in/chris-anderson,chris.anderson@box9107.com
Mobile App Developer,Box 9107,https://box.com,11-50,USA,Redefined,https://www.redefined.co.uk/jobs?q=Mobile+App+Developer&location=London,09/24/2025,"Boston, MA",Sarah Rodriguez,Senior Developer,https://www.linkedin.com/in/sarah-rodriguez-96,sarah.rodriguez@box9107.com
Solutions Architect,Sentry 7142,https://sentry.com,20-50,USA,Redefined,https://www.redefined.co.uk/jobs?q=Solutions+Architect&location=London,09/24/2025,"Boston, MA",Sarah Anderson,Lead Developer,https://www.linkedin.com/in/sarahanderson,sarah.anderson@sentry7142.com
Solutions Architect,Sentry 7142,https://sentry.com,20-50,USA,Redefined,https://www.redefined.co.uk/jobs?q=Solutions+Architect&location=London,09/24/2025,"Boston, MA",Anna Davis,CTO,https://www.linkedin.com/in/annadavis,anna.davis@sentry7142.com
Solutions Architect,Sentry 7142,https://sentry.com,20-50,USA,Redefined,https://www.redefined.co.uk/jobs?q=Solutions+Architect&location=London,09/24/2025,"Boston, MA",Robert Jones,Lead Developer,https://www.linkedin.com/in/robert-jones-82,robert.jones@sentry7142.com
QA Engineer,Microsoft 9681,https://microsoft.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=QA+Engineer&location=London,09/24/2025,"Austin, TX",Stephanie Jackson,Senior Developer,https://www.linkedin.com/in/stephaniejackson,stephanie.jackson@microsoft9681.com
QA Engineer,Microsoft 9681,https://microsoft.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=QA+Engineer&location=London,09/24/2025,"Austin, TX",Matthew Smith,Lead Developer,https://www.linkedin.com/in/matthewsmith54,matthew.smith@microsoft9681.com
QA Engineer,Microsoft 9681,https://microsoft.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=QA+Engineer&location=London,09/24/2025,"Austin, TX",Amanda Brown,Product Manager,https://www.linkedin.com/in/amanda-brown,amanda.brown@microsoft9681.com
Engineering Manager,Microsoft 9640,https://microsoft.com,60-200,USA,Trueup,https://www.trueup.io/jobs?q=Engineering+Manager&location=London,09/24/2025,"Chicago, IL",Jennifer Brown,Product Manager,https://www.linkedin.com/in/jennifer-brown,jennifer.brown@microsoft9640.com
Engineering Manager,Microsoft 9640,https://microsoft.com,60-200,USA,Trueup,https://www.trueup.io/jobs?q=Engineering+Manager&location=London,09/24/2025,"Chicago, IL",Chris Johnson,Engineering Manager,https://www.linkedin.com/in/chris-johnson-11,chris.johnson@microsoft9640.com
Engineering Manager,Microsoft 9640,https://microsoft.com,60-200,USA,Trueup,https://www.trueup.io/jobs?q=Engineering+Manager&location=London,09/24/2025,"Chicago, IL",Emily Rodriguez,CTO,https://www.linkedin.com/in/emily-rodriguez-19,emily.rodriguez@microsoft9640.com
Security Engineer,Bubble 7985,https://bubble.com,1001-5000,USA,Trueup,https://www.trueup.io/jobs?q=Security+Engineer&location=London,09/24/2025,"Denver, CO",Stephanie Martinez,VP Engineering,https://www.linkedin.com/in/stephanie-martinez-25,stephanie.martinez@bubble7985.com
Security Engineer,Bubble 7985,https://bubble.com,1001-5000,USA,Trueup,https://www.trueup.io/jobs?q=Security+Engineer&location=London,09/24/2025,"Denver, CO",Daniel Jackson,Head of Engineering,https://www.linkedin.com/in/danieljackson33,daniel.jackson@bubble7985.com
Security Engineer,Bubble 7985,https://bubble.com,1001-5000,USA,Trueup,https://www.trueup.io/jobs?q=Security+Engineer&location=London,09/24/2025,"Denver, CO",Sarah Hernandez,CTO,https://www.linkedin.com/in/sarahhernandez,sarah.hernandez@bubble7985.com
Infrastructure Engineer,GitLab 9574,https://gitlab.com,51-200,USA,Trueup,https://www.trueup.io/jobs?q=Infrastructure+Engineer&location=London,09/24/2025,"New York, NY",James Jones,Lead Developer,https://www.linkedin.com/in/james.jones,james.jones@gitlab9574.com
Infrastructure Engineer,GitLab 9574,https://gitlab.com,51-200,USA,Trueup,https://www.trueup.io/jobs?q=Infrastructure+Engineer&location=London,09/24/2025,"New York, NY",Emily Miller,Lead Developer,https://www.linkedin.com/in/emily-miller,emily.miller@gitlab9574.com
Mobile App Developer,PayPal 1641,https://paypal.com,10K+,USA,Trueup,https://www.trueup.io/jobs?q=Mobile+App+Developer&location=London,09/24/2025,"Denver, CO",Matthew Jackson,Head of Technology,https://www.linkedin.com/in/matthew.jackson,matthew.jackson@paypal1641.com
Mobile App Developer,PayPal 1641,https://paypal.com,10K+,USA,Trueup,https://www.trueup.io/jobs?q=Mobile+App+Developer&location=London,09/24/2025,"Denver, CO",Michael Lopez,Head of Product,https://www.linkedin.com/in/michael-lopez,michael.lopez@paypal1641.com
Security Engineer,Dropbox 4135,https://dropbox.com,201-500,USA,Trueup,https://www.trueup.io/jobs?q=Security+Engineer&location=London,09/24/2025,"Chicago, IL",Anthony White,Head of Engineering,https://www.linkedin.com/in/anthony.white,anthony.white@dropbox4135.com
Security Engineer,Dropbox 4135,https://dropbox.com,201-500,USA,Trueup,https://www.trueup.io/jobs?q=Security+Engineer&location=London,09/24/2025,"Chicago, IL",Ashley Rodriguez,Technical Lead,https://www.linkedin.com/in/ashley-rodriguez,ashley.rodriguez@dropbox4135.com
Security Engineer,Dropbox 4135,https://dropbox.com,201-500,USA,Trueup,https://www.trueup.io/jobs?q=Security+Engineer&location=London,09/24/2025,"Chicago, IL",Anthony Jackson,Head of Engineering,https://www.linkedin.com/in/anthony-jackson-69,anthony.jackson@dropbox4135.com
MLOps Engineer,Airbnb 3764,https://airbnb.com,60-200,USA,Trueup,https://www.trueup.io/jobs?q=MLOps+Engineer&location=London,09/24/2025,"Chicago, IL",Lisa Brown,Technical Lead,,lisa.brown@airbnb3764.com
Platform Engineer,Spotify 9336,https://spotify.com,5000+,USA,Trueup,https://www.trueup.io/jobs?q=Platform+Engineer&location=London,09/24/2025,"Los Angeles, CA",Matthew Thomas,Product Manager,https://www.linkedin.com/in/matthew-thomas-29,matthew.thomas@spotify9336.com
Platform Engineer,Spotify 9336,https://spotify.com,5000+,USA,Trueup,https://www.trueup.io/jobs?q=Platform+Engineer&location=London,09/24/2025,"Los Angeles, CA",Sarah Miller,Lead Developer,https://www.linkedin.com/in/sarahmiller49,sarah.miller@spotify9336.com
Platform Engineer,Spotify 9336,https://spotify.com,5000+,USA,Trueup,https://www.trueup.io/jobs?q=Platform+Engineer&location=London,09/24/2025,"Los Angeles, CA",Anna White,Head of Engineering,https://www.linkedin.com/in/annawhite68,anna.white@spotify9336.com
Mobile App Developer,Hugging Face 2140,https://huggingface.com,2-10,USA,Trueup,https://www.trueup.io/jobs?q=Mobile+App+Developer&location=London,09/24/2025,"New York, NY",Mark Brown,Product Manager,https://www.linkedin.com/in/mark.brown,mark.brown@huggingface2140.com
Mobile App Developer,Hugging Face 2140,https://huggingface.com,2-10,USA,Trueup,https://www.trueup.io/jobs?q=Mobile+App+Developer&location=London,09/24/2025,"New York, NY",Stephanie Thomas,Head of Engineering,https://www.linkedin.com/in/stephanie-thomas,stephanie.thomas@huggingface2140.com
Frontend Developer,Bubble 6480,https://bubble.com,501-1000,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Frontend+Developer&location=London,09/24/2025,"San Francisco, CA",Sarah Brown,Technical Lead,https://www.linkedin.com/in/sarah.brown,sarah.brown@bubble6480.com
Frontend Developer,Bubble 6480,https://bubble.com,501-1000,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Frontend+Developer&location=London,09/24/2025,"San Francisco, CA",Lisa Williams,Technical Lead,https://www.linkedin.com/in/lisa.williams,lisa.williams@bubble6480.com
Blockchain Developer,Bubble 1442,https://bubble.com,700-1000,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Blockchain+Developer&location=London,09/24/2025,"Boston, MA",Stephanie Brown,VP Engineering,https://www.linkedin.com/in/stephaniebrown,stephanie.brown@bubble1442.com
Blockchain Developer,Bubble 1442,https://bubble.com,700-1000,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Blockchain+Developer&location=London,09/24/2025,"Boston, MA",Michael Hernandez,Engineering Manager,https://www.linkedin.com/in/michael.hernandez,michael.hernandez@bubble1442.com
Data Scientist,Zapier 6261,https://zapier.com,6000+,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Data+Scientist&location=London,09/24/2025,"Denver, CO",Michael Rodriguez,Lead Developer,https://www.linkedin.com/in/michaelrodriguez,michael.rodriguez@zapier6261.com
Backend Developer,Anthropic 2136,https://anthropic.com,6000+,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Backend+Developer&location=London,09/24/2025,"Chicago, IL",Jennifer Miller,Technical Lead,https://www.linkedin.com/in/jennifermiller,jennifer.miller@anthropic2136.com
AI Engineer,Calendly 7523,https://calendly.com,51-200,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=AI+Engineer&location=London,09/24/2025,"Los Angeles, CA",Emily Thomas,CTO,https://www.linkedin.com/in/emily.thomas,emily.thomas@calendly7523.com
AI Engineer,Calendly 7523,https://calendly.com,51-200,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=AI+Engineer&location=London,09/24/2025,"Los Angeles, CA",Matthew Johnson,Lead Developer,https://www.linkedin.com/in/matthewjohnson67,matthew.johnson@calendly7523.com
Product Engineer,HubSpot 7762,https://hubspot.com,1001-5000,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Product+Engineer&location=London,09/24/2025,"Boston, MA",Matthew Thompson,Engineering Manager,https://www.linkedin.com/in/matthew.thompson,matthew.thompson@hubspot7762.com
Machine Learning Engineer,Sentry 7199,https://sentry.com,8000+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Machine+Learning+Engineer&location=London,09/24/2025,"Boston, MA",Ashley Smith,Product Manager,https://www.linkedin.com/in/ashley-smith-64,ashley.smith@sentry7199.com
Machine Learning Engineer,Sentry 7199,https://sentry.com,8000+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Machine+Learning+Engineer&location=London,09/24/2025,"Boston, MA",Daniel Rodriguez,Engineering Manager,https://www.linkedin.com/in/daniel-rodriguez,daniel.rodriguez@sentry7199.com
Machine Learning Engineer,Sentry 7199,https://sentry.com,8000+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Machine+Learning+Engineer&location=London,09/24/2025,"Boston, MA",Jessica Jones,Product Manager,https://www.linkedin.com/in/jessica-jones,jessica.jones@sentry7199.com
Solutions Architect,Auth0 6447,https://auth0.com,20-50,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Solutions+Architect&location=London,09/24/2025,"Los Angeles, CA",Stephanie Garcia,Product Manager,https://www.linkedin.com/in/stephaniegarcia47,stephanie.garcia@auth06447.com
