Job_Title,Company,Company_URL,Company_Size,Market (USA/UK),Source_Job-Portal,Job_Link,Posted_Date,Location,All Decision_Maker_Name,All Decision_Maker_Title,All Decision_Maker_LinkedIn,All Decision_Maker_Email
Engineering Manager,PostHog 5157,https://posthog.com,51-200,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Engineering+Manager&location=London,09/27/2025,"San Francisco, CA",Chris Garcia,Engineering Manager,,chris.garcia@posthog5157.com
Engineering Manager,PostHog 5157,https://posthog.com,51-200,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Engineering+Manager&location=London,09/27/2025,"San Francisco, CA",Stephanie Smith,Product Manager,https://www.linkedin.com/in/stephanie-smith-14,stephanie.smith@posthog5157.com
Engineering Manager,PostHog 5157,https://posthog.com,51-200,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Engineering+Manager&location=London,09/27/2025,"San Francisco, CA",Michael Brown,Product Manager,https://www.linkedin.com/in/michaelbrown14,michael.brown@posthog5157.com
Platform Engineer,SpaceX 5309,https://spacex.com,201-500,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Platform+Engineer&location=London,09/27/2025,"Los Angeles, CA",Stephanie Jones,VP Engineering,,stephanie.jones@spacex5309.com
Cybersecurity Analyst,Loom 8638,https://loom.com,1K-5K,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Cybersecurity+Analyst&location=London,09/27/2025,"Los Angeles, CA",Jessica Rodriguez,Senior Developer,https://www.linkedin.com/in/jessicarodriguez91,jessica.rodriguez@loom8638.com
QA Engineer,Twilio 2787,https://twilio.com,1K-5K,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=QA+Engineer&location=London,09/27/2025,"Boston, MA",Maria Jackson,Senior Developer,https://www.linkedin.com/in/mariajackson,maria.jackson@twilio2787.com
QA Engineer,Twilio 2787,https://twilio.com,1K-5K,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=QA+Engineer&location=London,09/27/2025,"Boston, MA",Robert Thompson,Principal Engineer,https://www.linkedin.com/in/robert.thompson,robert.thompson@twilio2787.com
Security Engineer,Retool 8372,https://retool.com,1K-5K,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Security+Engineer&location=London,09/27/2025,"Seattle, WA",Daniel Miller,Engineering Manager,https://www.linkedin.com/in/danielmiller76,daniel.miller@retool8372.com
Security Engineer,Retool 8372,https://retool.com,1K-5K,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Security+Engineer&location=London,09/27/2025,"Seattle, WA",Amanda Garcia,Senior Developer,https://www.linkedin.com/in/amanda.garcia,amanda.garcia@retool8372.com
Security Engineer,Retool 8372,https://retool.com,1K-5K,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Security+Engineer&location=London,09/27/2025,"Seattle, WA",Jennifer Brown,Senior Developer,https://www.linkedin.com/in/jenniferbrown,jennifer.brown@retool8372.com
Security Engineer,PayPal 5449,https://paypal.com,51-200,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Security+Engineer&location=London,09/27/2025,"New York, NY",John Garcia,CTO,https://www.linkedin.com/in/johngarcia72,john.garcia@paypal5449.com
Security Engineer,PayPal 5449,https://paypal.com,51-200,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Security+Engineer&location=London,09/27/2025,"New York, NY",Ashley Moore,Senior Developer,,ashley.moore@paypal5449.com
Security Engineer,PayPal 5449,https://paypal.com,51-200,USA,Grabjobs,https://www.grabjobs.co.uk/jobs?q=Security+Engineer&location=London,09/27/2025,"New York, NY",Jessica Jackson,CTO,https://www.linkedin.com/in/jessica-jackson-32,jessica.jackson@paypal5449.com
Full Stack Developer,Loom 3223,https://loom.com,1K-5K,USA,Jobspresso,https://jobspresso.co/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Seattle, WA",Ashley Thompson,Engineering Manager,https://www.linkedin.com/in/ashleythompson,ashley.thompson@loom3223.com
Full Stack Developer,Loom 3223,https://loom.com,1K-5K,USA,Jobspresso,https://jobspresso.co/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Seattle, WA",Maria Martinez,Technical Lead,https://www.linkedin.com/in/maria-martinez,maria.martinez@loom3223.com
Full Stack Developer,Loom 3223,https://loom.com,1K-5K,USA,Jobspresso,https://jobspresso.co/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Seattle, WA",Robert White,Lead Developer,https://www.linkedin.com/in/robertwhite82,robert.white@loom3223.com
Senior Software Engineer,Intel 7643,https://intel.com,201-500,USA,Jobspresso,https://jobspresso.co/jobs?q=Senior+Software+Engineer&location=London,09/27/2025,"Chicago, IL",Daniel Miller,Engineering Manager,,daniel.miller@intel7643.com
Senior Software Engineer,Intel 7643,https://intel.com,201-500,USA,Jobspresso,https://jobspresso.co/jobs?q=Senior+Software+Engineer&location=London,09/27/2025,"Chicago, IL",Lisa Miller,Head of Engineering,https://www.linkedin.com/in/lisamiller,lisa.miller@intel7643.com
Mobile App Developer,Uber 8698,https://uber.com,1K-5K,USA,Jobspresso,https://jobspresso.co/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"Seattle, WA",Matthew Miller,Head of Product,https://www.linkedin.com/in/matthew-miller,matthew.miller@uber8698.com
Full Stack Developer,Bubble 8120,https://bubble.com,501-1K,USA,Jobspresso,https://jobspresso.co/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Austin, TX",Amanda Johnson,Lead Developer,https://www.linkedin.com/in/amanda-johnson,amanda.johnson@bubble8120.com
Full Stack Developer,Bubble 8120,https://bubble.com,501-1K,USA,Jobspresso,https://jobspresso.co/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Austin, TX",Sarah Taylor,Technical Lead,https://www.linkedin.com/in/sarah.taylor,sarah.taylor@bubble8120.com
Full Stack Developer,Bubble 8120,https://bubble.com,501-1K,USA,Jobspresso,https://jobspresso.co/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Austin, TX",Mark Jones,CTO,https://www.linkedin.com/in/mark-jones,mark.jones@bubble8120.com
API Developer,Canva 6366,https://canva.com,501-1K,USA,Jobspresso,https://jobspresso.co/jobs?q=API+Developer&location=London,09/27/2025,"Seattle, WA",Jessica Miller,Product Manager,https://www.linkedin.com/in/jessica-miller-87,jessica.miller@canva6366.com
Cloud Architect,Adobe 8984,https://adobe.com,201-500,USA,AngelList,https://angel.co/jobs#find/f!%7B%22types%22%3A%5B%22full-time%22%5D%2C%22keywords%22%3A%5B%22Cloud%20Architect%22%5D%7D,09/27/2025,"Boston, MA",Matthew Lopez,Lead Developer,https://www.linkedin.com/in/matthew-lopez,matthew.lopez@adobe8984.com
Cloud Architect,Adobe 8984,https://adobe.com,201-500,USA,AngelList,https://angel.co/jobs#find/f!%7B%22types%22%3A%5B%22full-time%22%5D%2C%22keywords%22%3A%5B%22Cloud%20Architect%22%5D%7D,09/27/2025,"Boston, MA",Stephanie Hernandez,VP Engineering,https://www.linkedin.com/in/stephanie-hernandez-17,stephanie.hernandez@adobe8984.com
Data Engineer,Intercom 2765,https://intercom.com,51-200,USA,AngelList,https://angel.co/jobs#find/f!%7B%22types%22%3A%5B%22full-time%22%5D%2C%22keywords%22%3A%5B%22Data%20Engineer%22%5D%7D,09/27/2025,"Chicago, IL",Daniel Jones,Head of Engineering,https://www.linkedin.com/in/daniel.jones,daniel.jones@intercom2765.com
Data Engineer,Intercom 2765,https://intercom.com,51-200,USA,AngelList,https://angel.co/jobs#find/f!%7B%22types%22%3A%5B%22full-time%22%5D%2C%22keywords%22%3A%5B%22Data%20Engineer%22%5D%7D,09/27/2025,"Chicago, IL",Mark Rodriguez,Head of Engineering,https://www.linkedin.com/in/markrodriguez10,mark.rodriguez@intercom2765.com
Cybersecurity Analyst,Zoom 1590,https://zoom.com,1K-5K,USA,AngelList,https://angel.co/jobs#find/f!%7B%22types%22%3A%5B%22full-time%22%5D%2C%22keywords%22%3A%5B%22Cybersecurity%20Analyst%22%5D%7D,09/27/2025,"Boston, MA",Robert Johnson,Technical Lead,https://www.linkedin.com/in/robertjohnson81,robert.johnson@zoom1590.com
Cybersecurity Analyst,Zoom 1590,https://zoom.com,1K-5K,USA,AngelList,https://angel.co/jobs#find/f!%7B%22types%22%3A%5B%22full-time%22%5D%2C%22keywords%22%3A%5B%22Cybersecurity%20Analyst%22%5D%7D,09/27/2025,"Boston, MA",Maria Lopez,Technical Lead,https://www.linkedin.com/in/maria-lopez-88,maria.lopez@zoom1590.com
Cybersecurity Analyst,Square 8817,https://square.com,51-200,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Cybersecurity+Analyst,09/27/2025,"Austin, TX",James Rodriguez,Lead Developer,,james.rodriguez@square8817.com
Cybersecurity Analyst,Square 8817,https://square.com,51-200,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Cybersecurity+Analyst,09/27/2025,"Austin, TX",Lisa White,Technical Lead,,lisa.white@square8817.com
AI Engineer,Google 1927,https://google.com,10K+,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=AI+Engineer,09/27/2025,"San Francisco, CA",David White,Technical Director,https://www.linkedin.com/in/david-white-79,david.white@google1927.com
AI Engineer,Google 1927,https://google.com,10K+,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=AI+Engineer,09/27/2025,"San Francisco, CA",Anna Martinez,Technical Director,https://www.linkedin.com/in/anna-martinez-65,anna.martinez@google1927.com
Site Reliability Engineer,MongoDB 4266,https://mongodb.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Site+Reliability+Engineer,09/27/2025,"Boston, MA",Amanda Brown,Technical Lead,https://www.linkedin.com/in/amanda.brown,amanda.brown@mongodb4266.com
Security Engineer,Adobe 3017,https://adobe.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Security+Engineer,09/27/2025,"Seattle, WA",Stephanie Davis,Senior Developer,https://www.linkedin.com/in/stephanie-davis-32,stephanie.davis@adobe3017.com
Security Engineer,Adobe 3017,https://adobe.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Security+Engineer,09/27/2025,"Seattle, WA",Michael Garcia,VP Engineering,https://www.linkedin.com/in/michael.garcia,michael.garcia@adobe3017.com
Security Engineer,Adobe 3017,https://adobe.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Security+Engineer,09/27/2025,"Seattle, WA",Chris Taylor,Senior Developer,https://www.linkedin.com/in/christaylor,chris.taylor@adobe3017.com
Cloud Architect,Sketch 3807,https://sketch.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Cloud+Architect,09/27/2025,"San Francisco, CA",Amanda Miller,Senior Developer,https://www.linkedin.com/in/amandamiller,amanda.miller@sketch3807.com
MLOps Engineer,Tesla 7613,https://tesla.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=MLOps+Engineer,09/27/2025,"Seattle, WA",Emily Thomas,Head of Engineering,https://www.linkedin.com/in/emily.thomas,emily.thomas@tesla7613.com
MLOps Engineer,Tesla 7613,https://tesla.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=MLOps+Engineer,09/27/2025,"Seattle, WA",Jennifer Martin,Lead Developer,https://www.linkedin.com/in/jennifermartin36,jennifer.martin@tesla7613.com
Data Engineer,MongoDB 1812,https://mongodb.com,501-1K,USA,We Work Remotely,https://weworkremotely.com/remote-jobs/search?utf8=%E2%9C%93&term=Data+Engineer,09/27/2025,"Los Angeles, CA",Amanda Garcia,Lead Developer,https://www.linkedin.com/in/amanda.garcia,amanda.garcia@mongodb1812.com
Backend Developer,Airbnb 3459,https://airbnb.com,10K+,USA,Redefined,https://www.redefined.co.uk/jobs?q=Backend+Developer&location=London,09/27/2025,"Los Angeles, CA",Maria Rodriguez,Director of Engineering,https://www.linkedin.com/in/maria.rodriguez,maria.rodriguez@airbnb3459.com
Backend Developer,Airbnb 3459,https://airbnb.com,10K+,USA,Redefined,https://www.redefined.co.uk/jobs?q=Backend+Developer&location=London,09/27/2025,"Los Angeles, CA",Sarah Jackson,CTO,https://www.linkedin.com/in/sarah.jackson,sarah.jackson@airbnb3459.com
Cloud Architect,Clerk 3131,https://clerk.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=Cloud+Architect&location=London,09/27/2025,"Austin, TX",Maria Martinez,Lead Developer,https://www.linkedin.com/in/mariamartinez,maria.martinez@clerk3131.com
Cloud Architect,Clerk 3131,https://clerk.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=Cloud+Architect&location=London,09/27/2025,"Austin, TX",Ashley Rodriguez,Product Manager,https://www.linkedin.com/in/ashley-rodriguez-22,ashley.rodriguez@clerk3131.com
Mobile App Developer,LogRocket 4543,https://logrocket.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"San Francisco, CA",Daniel Moore,Lead Developer,https://www.linkedin.com/in/daniel.moore,daniel.moore@logrocket4543.com
Mobile App Developer,LogRocket 4543,https://logrocket.com,201-500,USA,Redefined,https://www.redefined.co.uk/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"San Francisco, CA",Mark Jones,CTO,https://www.linkedin.com/in/mark-jones-63,mark.jones@logrocket4543.com
Data Scientist,Trello 7443,https://trello.com,501-1K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"Chicago, IL",Anna Martin,Senior Developer,https://www.linkedin.com/in/anna-martin-78,anna.martin@trello7443.com
Data Scientist,Trello 7443,https://trello.com,501-1K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"Chicago, IL",Michael Williams,Senior Developer,https://www.linkedin.com/in/michael-williams,michael.williams@trello7443.com
Data Scientist,Trello 7443,https://trello.com,501-1K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"Chicago, IL",Jessica Taylor,Lead Developer,https://www.linkedin.com/in/jessica.taylor,jessica.taylor@trello7443.com
Data Scientist,Framer 5637,https://framer.com,1K-5K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"Denver, CO",Ashley Thompson,Engineering Manager,https://www.linkedin.com/in/ashley-thompson-34,ashley.thompson@framer5637.com
Data Scientist,Framer 5637,https://framer.com,1K-5K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"Denver, CO",Mark Thompson,Senior Developer,https://www.linkedin.com/in/markthompson,mark.thompson@framer5637.com
Cloud Architect,Shopify 5834,https://shopify.com,1K-5K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Cloud+Architect&location=London,09/27/2025,"Austin, TX",Stephanie Thomas,Architect,https://www.linkedin.com/in/stephanie-thomas,stephanie.thomas@shopify5834.com
Cloud Architect,Shopify 5834,https://shopify.com,1K-5K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Cloud+Architect&location=London,09/27/2025,"Austin, TX",David Williams,Engineering Manager,https://www.linkedin.com/in/davidwilliams93,david.williams@shopify5834.com
Cloud Architect,Shopify 5834,https://shopify.com,1K-5K,USA,Redefined,https://www.redefined.co.uk/jobs?q=Cloud+Architect&location=London,09/27/2025,"Austin, TX",Robert Martinez,Engineering Manager,https://www.linkedin.com/in/robert.martinez,robert.martinez@shopify5834.com
DevOps Engineer,Loom 1665,https://loom.com,501-1K,USA,Trueup,https://www.trueup.io/jobs?q=DevOps+Engineer&location=London,09/27/2025,"Austin, TX",David Anderson,Head of Engineering,https://www.linkedin.com/in/david-anderson,david.anderson@loom1665.com
Solutions Architect,Stripe 8157,https://stripe.com,201-500,USA,Trueup,https://www.trueup.io/jobs?q=Solutions+Architect&location=London,09/27/2025,"Chicago, IL",Anthony White,Head of Engineering,https://www.linkedin.com/in/anthony-white,anthony.white@stripe8157.com
Full Stack Developer,Make 3233,https://make.com,1K-5K,USA,Trueup,https://www.trueup.io/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Los Angeles, CA",Lisa Jones,Principal Engineer,https://www.linkedin.com/in/lisa-jones,lisa.jones@make3233.com
Full Stack Developer,Make 3233,https://make.com,1K-5K,USA,Trueup,https://www.trueup.io/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Los Angeles, CA",Michael Garcia,Lead Developer,https://www.linkedin.com/in/michaelgarcia85,michael.garcia@make3233.com
QA Engineer,Linear 2107,https://linear.com,501-1K,USA,Trueup,https://www.trueup.io/jobs?q=QA+Engineer&location=London,09/27/2025,"Austin, TX",Sarah Martinez,Senior Developer,,sarah.martinez@linear2107.com
QA Engineer,Linear 2107,https://linear.com,501-1K,USA,Trueup,https://www.trueup.io/jobs?q=QA+Engineer&location=London,09/27/2025,"Austin, TX",Michael Taylor,CTO,https://www.linkedin.com/in/michaeltaylor,michael.taylor@linear2107.com
API Developer,PostHog 9403,https://posthog.com,1K-5K,USA,Trueup,https://www.trueup.io/jobs?q=API+Developer&location=London,09/27/2025,"New York, NY",James Williams,Product Manager,https://www.linkedin.com/in/james-williams,james.williams@posthog9403.com
API Developer,PostHog 9403,https://posthog.com,1K-5K,USA,Trueup,https://www.trueup.io/jobs?q=API+Developer&location=London,09/27/2025,"New York, NY",Maria Rodriguez,Technical Lead,https://www.linkedin.com/in/mariarodriguez,maria.rodriguez@posthog9403.com
API Developer,PostHog 9403,https://posthog.com,1K-5K,USA,Trueup,https://www.trueup.io/jobs?q=API+Developer&location=London,09/27/2025,"New York, NY",Mark Moore,Senior Developer,https://www.linkedin.com/in/mark-moore,mark.moore@posthog9403.com
Site Reliability Engineer,Uber 4936,https://uber.com,5K-10K,USA,Trueup,https://www.trueup.io/jobs?q=Site+Reliability+Engineer&location=London,09/27/2025,"Los Angeles, CA",Chris Jones,Senior Developer,https://www.linkedin.com/in/chris.jones,chris.jones@uber4936.com
Frontend Developer,Docker 4761,https://docker.com,501-1K,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Frontend+Developer&location=London,09/27/2025,"Austin, TX",Sarah Johnson,Engineering Manager,https://www.linkedin.com/in/sarahjohnson,sarah.johnson@docker4761.com
Frontend Developer,Docker 4761,https://docker.com,501-1K,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Frontend+Developer&location=London,09/27/2025,"Austin, TX",Robert Hernandez,Product Manager,https://www.linkedin.com/in/robert.hernandez,robert.hernandez@docker4761.com
Frontend Developer,Docker 4761,https://docker.com,501-1K,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Frontend+Developer&location=London,09/27/2025,"Austin, TX",Anna Martinez,Engineering Manager,https://www.linkedin.com/in/annamartinez88,anna.martinez@docker4761.com
Data Engineer,Notion 4221,https://notion.com,51-200,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Data+Engineer&location=London,09/27/2025,"Austin, TX",Michael Martinez,Senior Developer,,michael.martinez@notion4221.com
Data Engineer,Notion 4221,https://notion.com,51-200,USA,IT Job Board,https://www.itjobboard.co.uk/jobs?q=Data+Engineer&location=London,09/27/2025,"Austin, TX",Maria Taylor,CTO,https://www.linkedin.com/in/maria-taylor-53,maria.taylor@notion4221.com
Site Reliability Engineer,Box 5058,https://box.com,501-1K,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Site+Reliability+Engineer&location=London,09/27/2025,"Seattle, WA",Maria Martinez,Lead Developer,https://www.linkedin.com/in/maria-martinez-59,maria.martinez@box5058.com
Site Reliability Engineer,Box 5058,https://box.com,501-1K,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Site+Reliability+Engineer&location=London,09/27/2025,"Seattle, WA",Robert Martin,Technical Lead,https://www.linkedin.com/in/robertmartin,robert.martin@box5058.com
Data Engineer,Amplitude 2966,https://amplitude.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Data+Engineer&location=London,09/27/2025,"San Francisco, CA",Jennifer Martin,Head of Engineering,,jennifer.martin@amplitude2966.com
Data Engineer,Amplitude 2966,https://amplitude.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Data+Engineer&location=London,09/27/2025,"San Francisco, CA",Stephanie Anderson,Head of Engineering,,stephanie.anderson@amplitude2966.com
DevOps Engineer,InVision 3711,https://invision.com,51-200,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=DevOps+Engineer&location=London,09/27/2025,"Chicago, IL",Daniel Thomas,VP Engineering,https://www.linkedin.com/in/daniel-thomas-89,daniel.thomas@invision3711.com
Full Stack Developer,Retool 4293,https://retool.com,1K-5K,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Full+Stack+Developer&location=London,09/27/2025,"Seattle, WA",David Rodriguez,Principal Engineer,https://www.linkedin.com/in/davidrodriguez,david.rodriguez@retool4293.com
Blockchain Developer,PostHog 9240,https://posthog.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Blockchain+Developer&location=London,09/27/2025,"Chicago, IL",Amanda White,Head of Engineering,https://www.linkedin.com/in/amandawhite26,amanda.white@posthog9240.com
DevOps Engineer,Docker 4383,https://docker.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=DevOps+Engineer&location=London,09/27/2025,"San Francisco, CA",Anna Miller,Technical Lead,,anna.miller@docker4383.com
DevOps Engineer,Docker 4383,https://docker.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=DevOps+Engineer&location=London,09/27/2025,"San Francisco, CA",Daniel Brown,CTO,https://www.linkedin.com/in/danielbrown,daniel.brown@docker4383.com
DevOps Engineer,Docker 4383,https://docker.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=DevOps+Engineer&location=London,09/27/2025,"San Francisco, CA",Amanda Thompson,Head of Engineering,https://www.linkedin.com/in/amanda-thompson,amanda.thompson@docker4383.com
Product Engineer,Mixpanel 5100,https://mixpanel.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Product+Engineer&location=London,09/27/2025,"Los Angeles, CA",Sarah Smith,Technical Lead,,sarah.smith@mixpanel5100.com
Product Engineer,Mixpanel 5100,https://mixpanel.com,201-500,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Product+Engineer&location=London,09/27/2025,"Los Angeles, CA",Mark Brown,Engineering Manager,https://www.linkedin.com/in/mark-brown-72,mark.brown@mixpanel5100.com
Mobile App Developer,Mailchimp 8401,https://mailchimp.com,1K-5K,USA,Jobsora,https://jobsora.com/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"San Francisco, CA",Emily Williams,Principal Engineer,https://www.linkedin.com/in/emily.williams,emily.williams@mailchimp8401.com
Mobile App Developer,Mailchimp 8401,https://mailchimp.com,1K-5K,USA,Jobsora,https://jobsora.com/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"San Francisco, CA",Lisa Williams,Senior Developer,https://www.linkedin.com/in/lisa-williams,lisa.williams@mailchimp8401.com
QA Engineer,Adobe 3350,https://adobe.com,201-500,USA,Jobsora,https://jobsora.com/jobs?q=QA+Engineer&location=London,09/27/2025,"Denver, CO",Jennifer Hernandez,Technical Lead,https://www.linkedin.com/in/jenniferhernandez76,jennifer.hernandez@adobe3350.com
QA Engineer,Adobe 3350,https://adobe.com,201-500,USA,Jobsora,https://jobsora.com/jobs?q=QA+Engineer&location=London,09/27/2025,"Denver, CO",Emily Moore,Product Manager,https://www.linkedin.com/in/emily-moore,emily.moore@adobe3350.com
Mobile App Developer,Confluent 9357,https://confluent.com,201-500,USA,Jobsora,https://jobsora.com/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"Austin, TX",Matthew Martin,Product Manager,https://www.linkedin.com/in/matthew.martin,matthew.martin@confluent9357.com
Mobile App Developer,Confluent 9357,https://confluent.com,201-500,USA,Jobsora,https://jobsora.com/jobs?q=Mobile+App+Developer&location=London,09/27/2025,"Austin, TX",Chris Taylor,Engineering Manager,https://www.linkedin.com/in/chris-taylor-62,chris.taylor@confluent9357.com
Backend Developer,Databricks 6861,https://databricks.com,201-500,USA,Jobsora,https://jobsora.com/jobs?q=Backend+Developer&location=London,09/27/2025,"Austin, TX",Sarah Martinez,Lead Developer,https://www.linkedin.com/in/sarah-martinez-49,sarah.martinez@databricks6861.com
Backend Developer,Databricks 6861,https://databricks.com,201-500,USA,Jobsora,https://jobsora.com/jobs?q=Backend+Developer&location=London,09/27/2025,"Austin, TX",Maria White,Technical Lead,https://www.linkedin.com/in/maria.white,maria.white@databricks6861.com
Data Engineer,Sketch 6085,https://sketch.com,501-1K,USA,Jobsora,https://jobsora.com/jobs?q=Data+Engineer&location=London,09/27/2025,"Denver, CO",David Miller,VP Engineering,https://www.linkedin.com/in/david-miller-75,david.miller@sketch6085.com
Data Engineer,Sketch 6085,https://sketch.com,501-1K,USA,Jobsora,https://jobsora.com/jobs?q=Data+Engineer&location=London,09/27/2025,"Denver, CO",Michael Smith,Head of Engineering,https://www.linkedin.com/in/michael-smith,michael.smith@sketch6085.com
MLOps Engineer,Netflix 4968,https://netflix.com,50K+,USA,Jobsora,https://jobsora.com/jobs?q=MLOps+Engineer&location=London,09/27/2025,"Austin, TX",Anthony Moore,Chief Technology Officer,https://www.linkedin.com/in/anthonymoore14,anthony.moore@netflix4968.com
MLOps Engineer,Netflix 4968,https://netflix.com,50K+,USA,Jobsora,https://jobsora.com/jobs?q=MLOps+Engineer&location=London,09/27/2025,"Austin, TX",Robert Brown,Head of Product,https://www.linkedin.com/in/robertbrown,robert.brown@netflix4968.com
Machine Learning Engineer,MongoDB 7896,https://mongodb.com,1K-5K,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/27/2025,"Boston, MA",Anna Smith,Senior Developer,https://www.linkedin.com/in/annasmith61,anna.smith@mongodb7896.com
Machine Learning Engineer,MongoDB 7896,https://mongodb.com,1K-5K,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/27/2025,"Boston, MA",Lisa Smith,Product Manager,https://www.linkedin.com/in/lisasmith,lisa.smith@mongodb7896.com
Data Scientist,Supabase 6075,https://supabase.com,501-1K,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"San Francisco, CA",Michael Hernandez,Technical Lead,https://www.linkedin.com/in/michael-hernandez-55,michael.hernandez@supabase6075.com
Data Scientist,Supabase 6075,https://supabase.com,501-1K,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"San Francisco, CA",Ashley Rodriguez,Engineering Manager,https://www.linkedin.com/in/ashleyrodriguez,ashley.rodriguez@supabase6075.com
Data Scientist,Supabase 6075,https://supabase.com,501-1K,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"San Francisco, CA",Robert Hernandez,Technical Lead,https://www.linkedin.com/in/robert-hernandez-63,robert.hernandez@supabase6075.com
Data Scientist,Anthropic 8394,https://anthropic.com,201-500,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Data+Scientist&location=London,09/27/2025,"Boston, MA",Anna Hernandez,CTO,https://www.linkedin.com/in/anna-hernandez-93,anna.hernandez@anthropic8394.com
